locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEFGBFNB_03854	CDS	1497				hypothetical protein
LEFGBFNB_03855	CDS	198	pcm	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
LEFGBFNB_03856	CDS	702	tdk_2	2.7.1.21		Thymidine kinase
LEFGBFNB_03857	CDS	267				hypothetical protein
LEFGBFNB_03858	CDS	1824	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
LEFGBFNB_03859	CDS	315				hypothetical protein
LEFGBFNB_03860	CDS	237				hypothetical protein
LEFGBFNB_03861	CDS	1344	lpqB			Lipoprotein LpqB
LEFGBFNB_03862	tRNA	77				tRNA-Val(gac)
LEFGBFNB_03863	CDS	945				hypothetical protein
LEFGBFNB_03864	CDS	1188				hypothetical protein
LEFGBFNB_03865	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LEFGBFNB_03866	CDS	1527	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
LEFGBFNB_03867	CDS	921	metQ		COG1464	D-methionine-binding lipoprotein MetQ
LEFGBFNB_03868	CDS	357				hypothetical protein
LEFGBFNB_03869	CDS	2322				hypothetical protein
LEFGBFNB_03870	CDS	3957				hypothetical protein
LEFGBFNB_03871	CDS	306				hypothetical protein
LEFGBFNB_03872	CDS	3012	cenC	3.2.1.4		Endoglucanase C
LEFGBFNB_03873	CDS	492				hypothetical protein
LEFGBFNB_03874	CDS	666	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEFGBFNB_03875	CDS	861	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LEFGBFNB_03876	CDS	1446	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
LEFGBFNB_03877	CDS	345				hypothetical protein
LEFGBFNB_03878	CDS	225				hypothetical protein
LEFGBFNB_03879	CDS	711	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
LEFGBFNB_03880	CDS	654	degU_2		COG2197	Transcriptional regulatory protein DegU
LEFGBFNB_03881	CDS	747				hypothetical protein
LEFGBFNB_03882	CDS	1008	ligD_2		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
LEFGBFNB_03883	CDS	498				hypothetical protein
LEFGBFNB_03884	CDS	684	rspR		COG1802	HTH-type transcriptional repressor RspR
LEFGBFNB_03885	CDS	1320	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
LEFGBFNB_03886	CDS	336				hypothetical protein
LEFGBFNB_03887	CDS	1209				hypothetical protein
LEFGBFNB_03888	CDS	480				hypothetical protein
LEFGBFNB_03889	CDS	255				hypothetical protein
LEFGBFNB_03890	CDS	231				hypothetical protein
LEFGBFNB_03891	CDS	396			COG0789	putative HTH-type transcriptional regulator
LEFGBFNB_03892	CDS	885				hypothetical protein
LEFGBFNB_03893	CDS	231				hypothetical protein
LEFGBFNB_03894	CDS	210				hypothetical protein
LEFGBFNB_03895	CDS	948				hypothetical protein
LEFGBFNB_03896	CDS	189				hypothetical protein
LEFGBFNB_03897	CDS	1602	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
LEFGBFNB_03898	CDS	183				hypothetical protein
LEFGBFNB_03899	CDS	1359	glmM_3	5.4.2.10	COG1109	Phosphoglucosamine mutase
LEFGBFNB_03900	CDS	915				hypothetical protein
LEFGBFNB_03901	CDS	651				hypothetical protein
LEFGBFNB_03902	CDS	237				hypothetical protein
LEFGBFNB_03903	CDS	609				hypothetical protein
LEFGBFNB_03904	CDS	912				hypothetical protein
LEFGBFNB_03905	CDS	219				hypothetical protein
LEFGBFNB_03906	CDS	564				hypothetical protein
LEFGBFNB_03907	CDS	339				hypothetical protein
LEFGBFNB_03908	CDS	1596	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
LEFGBFNB_03909	CDS	1395	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
LEFGBFNB_03910	CDS	2211				hypothetical protein
LEFGBFNB_03911	CDS	1185	alaC_2	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
LEFGBFNB_03912	CDS	1194				hypothetical protein
LEFGBFNB_03913	CDS	783	sufC		COG0396	Vegetative protein 296
LEFGBFNB_03914	CDS	345	cmtAd		COG2146	p-cumate 2,3-dioxygenase system, ferredoxin component
LEFGBFNB_03915	CDS	1254				hypothetical protein
LEFGBFNB_03916	CDS	1461				hypothetical protein
LEFGBFNB_03917	CDS	714				hypothetical protein
LEFGBFNB_03918	CDS	867				hypothetical protein
LEFGBFNB_03919	CDS	582				hypothetical protein
LEFGBFNB_03920	CDS	1050	cytR_3		COG1609	HTH-type transcriptional repressor CytR
LEFGBFNB_03921	CDS	513				hypothetical protein
LEFGBFNB_03922	CDS	1023				hypothetical protein
LEFGBFNB_03923	CDS	786				hypothetical protein
LEFGBFNB_03924	CDS	618	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
LEFGBFNB_03925	CDS	1125	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
LEFGBFNB_03926	CDS	99				hypothetical protein
LEFGBFNB_03927	CDS	1002	acuC			Acetoin utilization protein AcuC
LEFGBFNB_03928	CDS	171				hypothetical protein
LEFGBFNB_03929	CDS	564				hypothetical protein
LEFGBFNB_03930	CDS	168				hypothetical protein
LEFGBFNB_03931	CDS	246				hypothetical protein
LEFGBFNB_03932	CDS	243				hypothetical protein
LEFGBFNB_03933	CDS	150				hypothetical protein
LEFGBFNB_03934	CDS	1296				hypothetical protein
LEFGBFNB_03935	CDS	1521				hypothetical protein
LEFGBFNB_03936	CDS	474				hypothetical protein
LEFGBFNB_03937	CDS	285				hypothetical protein
LEFGBFNB_03938	CDS	1746	lutB		COG1139	Lactate utilization protein B
LEFGBFNB_03939	CDS	228				hypothetical protein
LEFGBFNB_03940	CDS	1215	mcrA_2	1.5.3.-		Mitomycin radical oxidase
LEFGBFNB_03941	CDS	861	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LEFGBFNB_03942	CDS	462				hypothetical protein
LEFGBFNB_03943	CDS	369				hypothetical protein
LEFGBFNB_03944	CDS	882	lysX		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
LEFGBFNB_03945	CDS	852				hypothetical protein
LEFGBFNB_03946	CDS	351				hypothetical protein
LEFGBFNB_03947	CDS	432	rplK		COG0080	50S ribosomal protein L11
LEFGBFNB_03948	CDS	834	nusG			Transcription termination/antitermination protein NusG
LEFGBFNB_03949	CDS	258	secE			Protein translocase subunit SecE
LEFGBFNB_03950	tRNA	74				tRNA-Trp(cca)
LEFGBFNB_03951	CDS	513		2.7.7.53	COG0537	AP-4-A phosphorylase
LEFGBFNB_03952	CDS	768	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
LEFGBFNB_03953	CDS	693				hypothetical protein
LEFGBFNB_03954	CDS	267				hypothetical protein
LEFGBFNB_03955	CDS	327				hypothetical protein
LEFGBFNB_03956	CDS	1176	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LEFGBFNB_03957	CDS	750	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
LEFGBFNB_03958	CDS	222				hypothetical protein
LEFGBFNB_03959	CDS	1683	ettA		COG0488	Energy-dependent translational throttle protein EttA
LEFGBFNB_03960	CDS	459				Single-stranded DNA-binding protein
LEFGBFNB_03961	CDS	537				hypothetical protein
LEFGBFNB_03962	CDS	1110				hypothetical protein
LEFGBFNB_03963	CDS	1062				hypothetical protein
LEFGBFNB_03964	CDS	687				Thioredoxin-like reductase
LEFGBFNB_03965	CDS	1479	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
LEFGBFNB_03966	CDS	312				hypothetical protein
LEFGBFNB_03967	CDS	1626				hypothetical protein
LEFGBFNB_03968	CDS	390				hypothetical protein
LEFGBFNB_03969	CDS	309				hypothetical protein
LEFGBFNB_03970	CDS	492				hypothetical protein
LEFGBFNB_03971	CDS	399				hypothetical protein
LEFGBFNB_03972	CDS	201				hypothetical protein
LEFGBFNB_03973	CDS	297				hypothetical protein
LEFGBFNB_03974	CDS	1473				hypothetical protein
LEFGBFNB_03975	CDS	339				hypothetical protein
LEFGBFNB_03976	CDS	1101				hypothetical protein
LEFGBFNB_03977	CDS	291	whiD			Transcriptional regulator WhiD
LEFGBFNB_03978	CDS	948	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
LEFGBFNB_03979	CDS	1755		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
LEFGBFNB_03980	CDS	1623	deaD_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
LEFGBFNB_03981	CDS	798				hypothetical protein
LEFGBFNB_03982	CDS	696				hypothetical protein
LEFGBFNB_03983	CDS	654				hypothetical protein
LEFGBFNB_03984	CDS	486				hypothetical protein
LEFGBFNB_03985	CDS	294				hypothetical protein
LEFGBFNB_03986	CDS	141				hypothetical protein
LEFGBFNB_03987	CDS	306				hypothetical protein
LEFGBFNB_03988	CDS	516				hypothetical protein
LEFGBFNB_03989	CDS	1725	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
LEFGBFNB_03990	CDS	462	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
LEFGBFNB_03991	CDS	237				hypothetical protein
LEFGBFNB_03992	CDS	285				hypothetical protein
LEFGBFNB_03993	CDS	579				hypothetical protein
LEFGBFNB_03994	CDS	111				hypothetical protein
LEFGBFNB_03995	CDS	549	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
LEFGBFNB_03996	CDS	579	yyaP_5		COG0262	putative protein YyaP
LEFGBFNB_03997	CDS	573				hypothetical protein
LEFGBFNB_03998	CDS	414				hypothetical protein
LEFGBFNB_03999	CDS	786	modA		COG0725	Molybdate-binding protein ModA
LEFGBFNB_04000	CDS	417				hypothetical protein
LEFGBFNB_04001	CDS	465				hypothetical protein
LEFGBFNB_04002	CDS	414				hypothetical protein
LEFGBFNB_04003	CDS	285				hypothetical protein
LEFGBFNB_04004	CDS	615	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
LEFGBFNB_04005	CDS	243				hypothetical protein
LEFGBFNB_04006	CDS	237				hypothetical protein
LEFGBFNB_04007	CDS	471				hypothetical protein
LEFGBFNB_04008	CDS	435				hypothetical protein
LEFGBFNB_04009	CDS	372				hypothetical protein
LEFGBFNB_04010	CDS	405				hypothetical protein
LEFGBFNB_04011	CDS	618	araQ_9		COG0395	L-arabinose transport system permease protein AraQ
LEFGBFNB_04012	CDS	1206	fdm	1.2.98.1		Formaldehyde dismutase
LEFGBFNB_04013	CDS	1593				hypothetical protein
LEFGBFNB_04014	CDS	441				hypothetical protein
LEFGBFNB_04015	CDS	672				hypothetical protein
LEFGBFNB_04016	CDS	711				hypothetical protein
LEFGBFNB_04017	CDS	696				hypothetical protein
LEFGBFNB_04018	CDS	612				hypothetical protein
LEFGBFNB_04019	CDS	1254				hypothetical protein
LEFGBFNB_04020	CDS	666				hypothetical protein
LEFGBFNB_04021	CDS	795				hypothetical protein
LEFGBFNB_04022	CDS	150				hypothetical protein
LEFGBFNB_04023	CDS	381				hypothetical protein
LEFGBFNB_04024	CDS	369				hypothetical protein
LEFGBFNB_04025	CDS	1398				hypothetical protein
LEFGBFNB_04026	CDS	732				hypothetical protein
LEFGBFNB_04027	CDS	546				hypothetical protein
LEFGBFNB_04028	CDS	753				hypothetical protein
LEFGBFNB_04029	CDS	1107	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
LEFGBFNB_04030	CDS	330	gdx			Guanidinium exporter
LEFGBFNB_04031	CDS	639				hypothetical protein
LEFGBFNB_04032	CDS	825				hypothetical protein
LEFGBFNB_04033	CDS	567				hypothetical protein
LEFGBFNB_04034	CDS	921				hypothetical protein
LEFGBFNB_04035	CDS	924				hypothetical protein
LEFGBFNB_04036	CDS	879				hypothetical protein
LEFGBFNB_04037	CDS	318		3.1.-.-		Ribonuclease VapC49
LEFGBFNB_04038	CDS	342				hypothetical protein
LEFGBFNB_04039	CDS	780				hypothetical protein
LEFGBFNB_04040	CDS	372	fkbP_1	5.2.1.8		FK506-binding protein
LEFGBFNB_04041	CDS	714				hypothetical protein
LEFGBFNB_04042	CDS	624	rnhA	3.1.26.4		Ribonuclease H
LEFGBFNB_04043	CDS	228				hypothetical protein
LEFGBFNB_04044	CDS	669	tetC			Transposon Tn10 TetC protein
LEFGBFNB_04045	CDS	429				hypothetical protein
LEFGBFNB_04046	CDS	165				hypothetical protein
LEFGBFNB_04047	CDS	174				hypothetical protein
LEFGBFNB_04048	CDS	1803	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
LEFGBFNB_04049	CDS	1263				hypothetical protein
LEFGBFNB_04050	CDS	1254	nagC_3		COG1940	N-acetylglucosamine repressor
LEFGBFNB_04051	CDS	1182	xylA_2	5.3.1.5		Xylose isomerase
LEFGBFNB_04052	CDS	186				hypothetical protein
LEFGBFNB_04053	CDS	423	fkbP_2	5.2.1.8		FK506-binding protein
LEFGBFNB_04054	CDS	756				hypothetical protein
LEFGBFNB_04055	CDS	1272	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
LEFGBFNB_04056	CDS	996	yfcJ			putative MFS-type transporter YfcJ
LEFGBFNB_04057	CDS	321	rplU		COG0261	50S ribosomal protein L21
LEFGBFNB_04058	CDS	258	rpmA		COG0211	50S ribosomal protein L27
LEFGBFNB_04059	CDS	429				hypothetical protein
LEFGBFNB_04060	tRNA	75				tRNA-Met(cat)
LEFGBFNB_04061	CDS	810	yihR		COG2017	putative protein YihR
LEFGBFNB_04062	CDS	957				hypothetical protein
LEFGBFNB_04063	CDS	354				hypothetical protein
LEFGBFNB_04064	CDS	288				hypothetical protein
LEFGBFNB_04065	CDS	507				hypothetical protein
LEFGBFNB_04066	CDS	759	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
LEFGBFNB_04067	CDS	1155				hypothetical protein
LEFGBFNB_04068	CDS	441		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
LEFGBFNB_04069	CDS	168				hypothetical protein
LEFGBFNB_04070	CDS	243				hypothetical protein
LEFGBFNB_04071	CDS	285				hypothetical protein
LEFGBFNB_04072	CDS	735				hypothetical protein
LEFGBFNB_04073	CDS	99				hypothetical protein
LEFGBFNB_04074	CDS	786				hypothetical protein
LEFGBFNB_04075	CDS	354	gph_4	3.1.3.18		Phosphoglycolate phosphatase
LEFGBFNB_04076	CDS	621				hypothetical protein
LEFGBFNB_04077	CDS	219				hypothetical protein
LEFGBFNB_04078	CDS	495				hypothetical protein
LEFGBFNB_04079	CDS	615	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
LEFGBFNB_04080	CDS	819				hypothetical protein
LEFGBFNB_04081	CDS	354				hypothetical protein
LEFGBFNB_04082	CDS	174				hypothetical protein
LEFGBFNB_04083	CDS	885				hypothetical protein
LEFGBFNB_04084	CDS	585		2.3.1.-		Putative acetyltransferase
LEFGBFNB_04085	CDS	516				hypothetical protein
LEFGBFNB_04086	CDS	843				hypothetical protein
LEFGBFNB_04087	CDS	2109		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
LEFGBFNB_04088	CDS	1734			COG1132	putative ABC transporter ATP-binding protein
LEFGBFNB_04089	CDS	150				hypothetical protein
LEFGBFNB_04090	CDS	549				hypothetical protein
LEFGBFNB_04091	CDS	648				hypothetical protein
LEFGBFNB_04092	CDS	834				hypothetical protein
LEFGBFNB_04093	CDS	312				hypothetical protein
LEFGBFNB_04094	CDS	468				hypothetical protein
LEFGBFNB_04095	CDS	1197				hypothetical protein
LEFGBFNB_04096	CDS	819				hypothetical protein
LEFGBFNB_04097	CDS	990				hypothetical protein
LEFGBFNB_04098	CDS	177				hypothetical protein
LEFGBFNB_04099	CDS	462	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
LEFGBFNB_04100	CDS	1086	pbpB		COG0768	Penicillin-binding protein PbpB
LEFGBFNB_04101	CDS	669				hypothetical protein
LEFGBFNB_04102	CDS	390				hypothetical protein
LEFGBFNB_04103	CDS	723	bceA_1		COG1136	Bacitracin export ATP-binding protein BceA
LEFGBFNB_04104	CDS	555	argR		COG1438	Arginine repressor
LEFGBFNB_04105	CDS	936	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
LEFGBFNB_04106	CDS	1305	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
LEFGBFNB_04107	CDS	1017	argB	2.7.2.8	COG0548	Acetylglutamate kinase
LEFGBFNB_04108	CDS	1212	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
LEFGBFNB_04109	CDS	1095	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
LEFGBFNB_04110	CDS	264				hypothetical protein
LEFGBFNB_04111	CDS	204				hypothetical protein
LEFGBFNB_04112	CDS	228				hypothetical protein
LEFGBFNB_04113	CDS	786				putative protein
LEFGBFNB_04114	CDS	606				hypothetical protein
LEFGBFNB_04115	CDS	666	liaR_10		COG2197	Transcriptional regulatory protein LiaR
LEFGBFNB_04116	CDS	714				hypothetical protein
LEFGBFNB_04117	CDS	222				hypothetical protein
LEFGBFNB_04118	CDS	531				hypothetical protein
LEFGBFNB_04119	CDS	252				hypothetical protein
LEFGBFNB_04120	CDS	888	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LEFGBFNB_04121	CDS	525				hypothetical protein
LEFGBFNB_04122	CDS	792	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
LEFGBFNB_04123	CDS	159				hypothetical protein
LEFGBFNB_04124	CDS	1053	bcr			Bicyclomycin resistance protein
LEFGBFNB_04125	CDS	546	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
LEFGBFNB_04126	CDS	615				hypothetical protein
LEFGBFNB_04127	CDS	948				hypothetical protein
LEFGBFNB_04128	CDS	699	bceA_2		COG1136	Bacitracin export ATP-binding protein BceA
LEFGBFNB_04129	CDS	1281				hypothetical protein
LEFGBFNB_04130	CDS	630				hypothetical protein
LEFGBFNB_04131	CDS	327				hypothetical protein
LEFGBFNB_04132	CDS	216				hypothetical protein
LEFGBFNB_04133	CDS	273				hypothetical protein
LEFGBFNB_04134	CDS	831				hypothetical protein
LEFGBFNB_04135	CDS	1008				hypothetical protein
LEFGBFNB_04136	CDS	822				hypothetical protein
LEFGBFNB_04137	CDS	117				hypothetical protein
LEFGBFNB_04138	CDS	204				hypothetical protein
LEFGBFNB_04139	CDS	906				hypothetical protein
LEFGBFNB_04140	CDS	618				hypothetical protein
LEFGBFNB_04141	CDS	531	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
LEFGBFNB_04142	CDS	270				hypothetical protein
LEFGBFNB_04143	CDS	264				hypothetical protein
LEFGBFNB_04144	CDS	549				hypothetical protein
LEFGBFNB_04145	CDS	726				hypothetical protein
LEFGBFNB_04146	CDS	852	mshD_3	2.3.1.189	COG0456	Mycothiol acetyltransferase
LEFGBFNB_04147	CDS	2259	ppk	2.7.4.1	COG0855	Polyphosphate kinase
LEFGBFNB_04148	CDS	1038				hypothetical protein
LEFGBFNB_04149	CDS	435				hypothetical protein
LEFGBFNB_04150	CDS	513				hypothetical protein
LEFGBFNB_04151	CDS	672				hypothetical protein
LEFGBFNB_04152	CDS	642				hypothetical protein
LEFGBFNB_04153	CDS	723				hypothetical protein
LEFGBFNB_04154	CDS	774	lacR_2			Lactose phosphotransferase system repressor
LEFGBFNB_04155	CDS	276				hypothetical protein
LEFGBFNB_04156	CDS	288				hypothetical protein
LEFGBFNB_04157	CDS	561				hypothetical protein
LEFGBFNB_04158	CDS	441				hypothetical protein
LEFGBFNB_04159	CDS	504				hypothetical protein
LEFGBFNB_04160	CDS	513	lutC		COG1556	Lactate utilization protein C
LEFGBFNB_04161	CDS	99				hypothetical protein
LEFGBFNB_04162	CDS	1050				hypothetical protein
LEFGBFNB_04163	CDS	1098	drrA_4	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
LEFGBFNB_04164	CDS	840				hypothetical protein
LEFGBFNB_04165	CDS	459			COG2764	putative protein
LEFGBFNB_04166	CDS	714	bcrA_4			Bacitracin transport ATP-binding protein BcrA
LEFGBFNB_04167	CDS	501				hypothetical protein
LEFGBFNB_04168	CDS	432				hypothetical protein
LEFGBFNB_04169	CDS	414				hypothetical protein
LEFGBFNB_04170	CDS	261				hypothetical protein
LEFGBFNB_04171	CDS	153				hypothetical protein
LEFGBFNB_04172	CDS	576	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LEFGBFNB_04173	CDS	603				hypothetical protein
LEFGBFNB_04174	CDS	1446	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
LEFGBFNB_04175	CDS	1272		6.3.1.12		D-aspartate ligase
LEFGBFNB_04176	CDS	387	ytrA		COG1725	HTH-type transcriptional repressor YtrA
LEFGBFNB_04177	CDS	411				hypothetical protein
LEFGBFNB_04178	CDS	237				hypothetical protein
LEFGBFNB_04179	CDS	1431				hypothetical protein
LEFGBFNB_04180	CDS	1362				hypothetical protein
LEFGBFNB_04181	tRNA	76				tRNA-Leu(caa)
LEFGBFNB_04182	CDS	288				hypothetical protein
LEFGBFNB_04183	CDS	249				hypothetical protein
LEFGBFNB_04184	CDS	189				hypothetical protein
LEFGBFNB_04185	CDS	591	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
LEFGBFNB_04186	CDS	954				hypothetical protein
LEFGBFNB_04187	CDS	333				hypothetical protein
LEFGBFNB_04188	CDS	1869	btuD_18	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEFGBFNB_04189	CDS	921				hypothetical protein
LEFGBFNB_04190	CDS	798	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
LEFGBFNB_04191	CDS	1365				hypothetical protein
LEFGBFNB_04192	CDS	792			COG1366	putative protein
LEFGBFNB_04193	CDS	243	secG		COG1314	putative protein-export membrane protein SecG
LEFGBFNB_04194	CDS	813	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
LEFGBFNB_04195	CDS	318				hypothetical protein
LEFGBFNB_04196	CDS	789				hypothetical protein
LEFGBFNB_04197	CDS	258				hypothetical protein
LEFGBFNB_04198	CDS	801			COG0596	putative protein
LEFGBFNB_04199	CDS	660	argO		COG1279	Arginine exporter protein ArgO
LEFGBFNB_04200	CDS	849				hypothetical protein
LEFGBFNB_04201	CDS	600				hypothetical protein
LEFGBFNB_04202	CDS	312				hypothetical protein
LEFGBFNB_04203	CDS	738				hypothetical protein
LEFGBFNB_04204	CDS	1398		2.7.1.8		Glucosamine kinase
LEFGBFNB_04205	CDS	1836	treS_2	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
LEFGBFNB_04206	CDS	1470	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
LEFGBFNB_04207	CDS	687	xerD		COG4974	Tyrosine recombinase XerD
LEFGBFNB_04208	CDS	999			COG1192	putative protein
LEFGBFNB_04209	CDS	909	cdr	1.8.1.14		Coenzyme A disulfide reductase
LEFGBFNB_04210	CDS	327				hypothetical protein
LEFGBFNB_04211	CDS	525				hypothetical protein
LEFGBFNB_04212	CDS	717	guaB1	1.-.-.-	COG0516	putative oxidoreductase
LEFGBFNB_04213	CDS	1146				hypothetical protein
LEFGBFNB_04214	CDS	219				hypothetical protein
LEFGBFNB_04215	CDS	207				hypothetical protein
LEFGBFNB_04216	CDS	432				hypothetical protein
LEFGBFNB_04217	CDS	765	degU_3		COG2197	Transcriptional regulatory protein DegU
LEFGBFNB_04218	CDS	90				hypothetical protein
LEFGBFNB_04219	CDS	297	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
LEFGBFNB_04220	CDS	336				hypothetical protein
LEFGBFNB_04221	CDS	1281				hypothetical protein
LEFGBFNB_04222	CDS	927				hypothetical protein
LEFGBFNB_04223	CDS	687				hypothetical protein
LEFGBFNB_04224	CDS	336				hypothetical protein
LEFGBFNB_04225	CDS	564				hypothetical protein
LEFGBFNB_04226	CDS	627				hypothetical protein
LEFGBFNB_04227	CDS	546	rutF	1.5.1.42		FMN reductase (NADH) RutF
LEFGBFNB_04228	CDS	597	ephA_2	3.3.2.10		Epoxide hydrolase A
LEFGBFNB_04229	CDS	279				hypothetical protein
LEFGBFNB_04230	CDS	822	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LEFGBFNB_04231	CDS	837				hypothetical protein
LEFGBFNB_04232	CDS	825				hypothetical protein
LEFGBFNB_04233	CDS	453				hypothetical protein
LEFGBFNB_04234	CDS	177				hypothetical protein
LEFGBFNB_04235	CDS	1410	cysG		COG0007	Siroheme synthase
LEFGBFNB_04236	CDS	396				hypothetical protein
LEFGBFNB_04237	CDS	246				hypothetical protein
LEFGBFNB_04238	CDS	531				hypothetical protein
LEFGBFNB_04239	CDS	699	nreC		COG2197	Oxygen regulatory protein NreC
LEFGBFNB_04240	CDS	939				hypothetical protein
LEFGBFNB_04241	CDS	1374		4.1.1.105	COG0076	Tryptophan decarboxylase
LEFGBFNB_04242	CDS	1101				hypothetical protein
LEFGBFNB_04243	CDS	285				hypothetical protein
LEFGBFNB_04244	CDS	654				hypothetical protein
