locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAMJEAKI_04146	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
OAMJEAKI_04147	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
OAMJEAKI_04148	CDS	1005	cra		COG1609	Catabolite repressor/activator
OAMJEAKI_04149	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
OAMJEAKI_04150	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
OAMJEAKI_04151	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
OAMJEAKI_04152	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
OAMJEAKI_04153	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
OAMJEAKI_04154	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
OAMJEAKI_04155	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
OAMJEAKI_04156	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
OAMJEAKI_04157	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
OAMJEAKI_04158	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
OAMJEAKI_04159	CDS	1611				hypothetical protein
OAMJEAKI_04160	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
OAMJEAKI_04161	CDS	768	yabI		COG0586	Inner membrane protein YabI
OAMJEAKI_04162	CDS	846	araC_2			Arabinose operon regulatory protein
OAMJEAKI_04163	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
OAMJEAKI_04164	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
OAMJEAKI_04165	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
OAMJEAKI_04166	CDS	420				hypothetical protein
OAMJEAKI_04167	CDS	621				hypothetical protein
OAMJEAKI_04168	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
OAMJEAKI_04169	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
OAMJEAKI_04170	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
OAMJEAKI_04171	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
OAMJEAKI_04172	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
OAMJEAKI_04173	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
OAMJEAKI_04174	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
OAMJEAKI_04175	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
OAMJEAKI_04176	CDS	378	apaG		COG2967	Protein ApaG
OAMJEAKI_04177	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
OAMJEAKI_04178	CDS	480				IS1595 family transposase ISSsu9
OAMJEAKI_04179	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
OAMJEAKI_04180	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
OAMJEAKI_04181	CDS	1890				hypothetical protein
OAMJEAKI_04182	CDS	291				hypothetical protein
OAMJEAKI_04183	CDS	417				hypothetical protein
OAMJEAKI_04184	CDS	231	ygdR_5			putative lipoprotein YgdR
OAMJEAKI_04185	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
OAMJEAKI_04186	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
OAMJEAKI_04187	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
OAMJEAKI_04188	CDS	942	fixB_2		COG2025	Protein FixB
OAMJEAKI_04189	CDS	771	fixA_2		COG2086	Protein FixA
OAMJEAKI_04190	CDS	1518	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
OAMJEAKI_04191	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
OAMJEAKI_04192	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
OAMJEAKI_04193	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
OAMJEAKI_04194	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
OAMJEAKI_04195	CDS	597	caiE			Carnitine operon protein CaiE
OAMJEAKI_04196	CDS	396				hypothetical protein
OAMJEAKI_04197	CDS	3228	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
OAMJEAKI_04198	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
OAMJEAKI_04199	CDS	276				hypothetical protein
OAMJEAKI_04200	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OAMJEAKI_04201	CDS	909	citG_3	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
OAMJEAKI_04202	CDS	552	citX_2	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
OAMJEAKI_04203	CDS	1521	citF_2	4.1.3.6	COG3051	Citrate lyase alpha chain
OAMJEAKI_04204	CDS	870	citE_2	4.1.3.6	COG2301	Citrate lyase subunit beta
OAMJEAKI_04205	CDS	294	citD_2		COG3052	Citrate lyase acyl carrier protein
OAMJEAKI_04206	CDS	969	citC_2	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
OAMJEAKI_04207	CDS	1341	citS		COG3493	Citrate-sodium symporter
OAMJEAKI_04208	CDS	240	oadG_3	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
OAMJEAKI_04209	CDS	273				hypothetical protein
OAMJEAKI_04210	CDS	336				hypothetical protein
OAMJEAKI_04211	CDS	453				hypothetical protein
OAMJEAKI_04212	CDS	474				hypothetical protein
OAMJEAKI_04213	CDS	402	pliG			Inhibitor of g-type lysozyme
OAMJEAKI_04214	CDS	546	nohA		COG4220	Prophage DNA-packing protein NohA
OAMJEAKI_04215	CDS	1932				hypothetical protein
OAMJEAKI_04216	CDS	204				hypothetical protein
OAMJEAKI_04217	CDS	1806				hypothetical protein
OAMJEAKI_04218	CDS	1497				hypothetical protein
OAMJEAKI_04219	CDS	348				hypothetical protein
OAMJEAKI_04220	CDS	1029				hypothetical protein
OAMJEAKI_04221	CDS	360				hypothetical protein
OAMJEAKI_04222	CDS	384				hypothetical protein
OAMJEAKI_04223	CDS	579				hypothetical protein
OAMJEAKI_04224	CDS	1131				IS200/IS605 family transposase ISEc42
OAMJEAKI_04225	CDS	402				hypothetical protein
OAMJEAKI_04226	CDS	744				hypothetical protein
OAMJEAKI_04227	CDS	396				hypothetical protein
OAMJEAKI_04228	CDS	315				hypothetical protein
OAMJEAKI_04229	CDS	795				hypothetical protein
OAMJEAKI_04230	CDS	3315				hypothetical protein
OAMJEAKI_04231	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OAMJEAKI_04232	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OAMJEAKI_04233	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
OAMJEAKI_04234	CDS	291				hypothetical protein
OAMJEAKI_04235	CDS	315				hypothetical protein
OAMJEAKI_04236	CDS	192	yfgG			Protein YfgG
OAMJEAKI_04237	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
OAMJEAKI_04238	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
OAMJEAKI_04239	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
OAMJEAKI_04240	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OAMJEAKI_04241	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
OAMJEAKI_04242	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
OAMJEAKI_04243	CDS	1290	uraA		COG2233	Uracil permease
OAMJEAKI_04244	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
OAMJEAKI_04245	CDS	360	yfgD		COG1393	putative protein YfgD
OAMJEAKI_04246	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
OAMJEAKI_04247	CDS	1068				hypothetical protein
OAMJEAKI_04248	CDS	243				hypothetical protein
OAMJEAKI_04249	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
OAMJEAKI_04250	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
OAMJEAKI_04251	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OAMJEAKI_04252	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
OAMJEAKI_04253	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OAMJEAKI_04254	CDS	864			COG2321	putative protein
OAMJEAKI_04255	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
OAMJEAKI_04256	CDS	201				hypothetical protein
OAMJEAKI_04257	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
OAMJEAKI_04258	CDS	357	yffB		COG1393	Protein YffB
OAMJEAKI_04259	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
OAMJEAKI_04260	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
OAMJEAKI_04261	CDS	1962		1.18.1.2		Ferredoxin--NADP reductase
OAMJEAKI_04262	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
OAMJEAKI_04263	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
OAMJEAKI_04264	CDS	1044				hypothetical protein
OAMJEAKI_04265	CDS	231				hypothetical protein
OAMJEAKI_04266	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
OAMJEAKI_04267	CDS	951	tal	2.2.1.2		Transaldolase
OAMJEAKI_04268	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
OAMJEAKI_04269	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
OAMJEAKI_04270	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
OAMJEAKI_04271	CDS	222	cspD		COG1278	Cold shock-like protein CspD
OAMJEAKI_04272	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
OAMJEAKI_04273	CDS	1119	macA		COG0845	Macrolide export protein MacA
OAMJEAKI_04274	CDS	951				hypothetical protein
OAMJEAKI_04275	CDS	1659				hypothetical protein
OAMJEAKI_04276	CDS	900	lysO		COG2431	Lysine exporter LysO
OAMJEAKI_04277	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
OAMJEAKI_04278	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
OAMJEAKI_04279	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
OAMJEAKI_04280	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
OAMJEAKI_04281	CDS	1434				hypothetical protein
OAMJEAKI_04282	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
OAMJEAKI_04283	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
OAMJEAKI_04284	CDS	324				hypothetical protein
OAMJEAKI_04285	CDS	516	ybjP			putative lipoprotein YbjP
OAMJEAKI_04286	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
OAMJEAKI_04287	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
OAMJEAKI_04288	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
OAMJEAKI_04289	CDS	669	artM_2		COG4160	Arginine ABC transporter permease protein ArtM
OAMJEAKI_04290	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
OAMJEAKI_04291	CDS	1488				hypothetical protein
OAMJEAKI_04292	CDS	321				hypothetical protein
OAMJEAKI_04293	CDS	1344	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
OAMJEAKI_04294	CDS	1131	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
OAMJEAKI_04295	CDS	402	ybjO			Inner membrane protein YbjO
OAMJEAKI_04296	CDS	846	ydcV_2			Inner membrane ABC transporter permease protein YdcV
OAMJEAKI_04297	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
OAMJEAKI_04298	CDS	1134	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
OAMJEAKI_04299	CDS	1116	potF		COG0687	Putrescine-binding periplasmic protein
OAMJEAKI_04300	CDS	477	ybjN			putative protein YbjN
OAMJEAKI_04301	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
OAMJEAKI_04302	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
OAMJEAKI_04303	CDS	291				hypothetical protein
OAMJEAKI_04304	CDS	264	grxA		COG0695	Glutaredoxin 1
OAMJEAKI_04305	CDS	378	ybjM			Inner membrane protein YbjM
OAMJEAKI_04306	CDS	1686	aspT_2			Aspartate/alanine antiporter
OAMJEAKI_04307	CDS	621	rcdA		COG3226	HTH-type transcriptional regulator RcdA
OAMJEAKI_04308	CDS	1212	ybjJ			Inner membrane protein YbjJ
OAMJEAKI_04309	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
OAMJEAKI_04310	CDS	1233	mdfA			Multidrug transporter MdfA
OAMJEAKI_04311	CDS	675	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
OAMJEAKI_04312	CDS	759	deoR_2		COG1349	Deoxyribose operon repressor
OAMJEAKI_04313	CDS	936	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
OAMJEAKI_04314	CDS	240	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
OAMJEAKI_04315	CDS	627	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
OAMJEAKI_04316	CDS	681				hypothetical protein
OAMJEAKI_04317	CDS	426				hypothetical protein
OAMJEAKI_04318	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
OAMJEAKI_04319	CDS	1686		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
OAMJEAKI_04320	CDS	192				hypothetical protein
OAMJEAKI_04321	CDS	1164	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
OAMJEAKI_04322	CDS	198				hypothetical protein
OAMJEAKI_04323	CDS	948	etfA		COG2025	Electron transfer flavoprotein subunit alpha
OAMJEAKI_04324	CDS	750	etfB			Electron transfer flavoprotein subunit beta
OAMJEAKI_04325	CDS	516				hypothetical protein
OAMJEAKI_04326	CDS	384				hypothetical protein
OAMJEAKI_04327	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
OAMJEAKI_04328	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
OAMJEAKI_04329	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
OAMJEAKI_04330	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
OAMJEAKI_04331	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OAMJEAKI_04332	CDS	942	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
OAMJEAKI_04333	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
OAMJEAKI_04334	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
OAMJEAKI_04335	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
OAMJEAKI_04336	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
OAMJEAKI_04337	CDS	810	ybiV_1	3.1.3.23	COG0561	Sugar phosphatase YbiV
OAMJEAKI_04338	CDS	1266	ybiU			putative protein YbiU
OAMJEAKI_04339	CDS	531	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
OAMJEAKI_04340	CDS	897				hypothetical protein
OAMJEAKI_04341	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
OAMJEAKI_04342	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
OAMJEAKI_04343	CDS	1113	ybiR		COG0471	Inner membrane protein YbiR
OAMJEAKI_04344	CDS	474	mntR		COG1321	Transcriptional regulator MntR
OAMJEAKI_04345	CDS	129	mntS			Small protein MntS
OAMJEAKI_04346	CDS	1581	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
OAMJEAKI_04347	CDS	516	ompX_2		COG3637	Outer membrane protein X
OAMJEAKI_04348	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
OAMJEAKI_04349	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
OAMJEAKI_04350	CDS	747	glnH		COG0834	Glutamine-binding periplasmic protein
OAMJEAKI_04351	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
OAMJEAKI_04352	CDS	723	glnQ_3		COG1126	Glutamine transport ATP-binding protein GlnQ
OAMJEAKI_04353	CDS	2223	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
OAMJEAKI_04354	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
OAMJEAKI_04355	CDS	267	ybiI		COG1734	putative protein YbiI
OAMJEAKI_04356	CDS	261	mcbA			putative protein McbA
OAMJEAKI_04357	CDS	975	ybiB		COG0547	putative protein YbiB
OAMJEAKI_04358	CDS	2145	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
OAMJEAKI_04359	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OAMJEAKI_04360	CDS	675	cecR		COG1309	HTH-type transcriptional dual regulator CecR
OAMJEAKI_04361	CDS	996				hypothetical protein
OAMJEAKI_04362	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
OAMJEAKI_04363	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
OAMJEAKI_04364	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
OAMJEAKI_04365	CDS	411	ybhQ			Inner membrane protein YbhQ
OAMJEAKI_04366	CDS	759				hypothetical protein
OAMJEAKI_04367	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
OAMJEAKI_04368	CDS	963	ybhN		COG0392	Inner membrane protein YbhN
OAMJEAKI_04369	CDS	561				hypothetical protein
OAMJEAKI_04370	CDS	603				hypothetical protein
OAMJEAKI_04371	CDS	522	ybhL_1		COG0670	Inner membrane protein YbhL
OAMJEAKI_04372	CDS	186				hypothetical protein
OAMJEAKI_04373	CDS	705	ybhL_2		COG0670	Inner membrane protein YbhL
OAMJEAKI_04374	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
OAMJEAKI_04375	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
OAMJEAKI_04376	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
OAMJEAKI_04377	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
OAMJEAKI_04378	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
OAMJEAKI_04379	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
OAMJEAKI_04380	CDS	2298	slrP	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SlrP
OAMJEAKI_04381	CDS	2022	uvrB		COG0556	UvrABC system protein B
OAMJEAKI_04382	CDS	687	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OAMJEAKI_04383	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
OAMJEAKI_04384	CDS	1158	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
OAMJEAKI_04385	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
OAMJEAKI_04386	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
OAMJEAKI_04387	CDS	477				hypothetical protein
OAMJEAKI_04388	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
OAMJEAKI_04389	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
OAMJEAKI_04390	CDS	726	nagR_2		COG2188	HTH-type transcriptional repressor NagR
OAMJEAKI_04391	CDS	942	hutG	3.5.3.8	COG0010	Formimidoylglutamase
OAMJEAKI_04392	CDS	1170	hutI	3.5.2.7	COG1228	Imidazolonepropionase
OAMJEAKI_04393	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
OAMJEAKI_04394	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
OAMJEAKI_04395	CDS	819	ybhA_2	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
OAMJEAKI_04396	CDS	1059	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OAMJEAKI_04397	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
OAMJEAKI_04398	CDS	774	modA		COG0725	Molybdate-binding protein ModA
OAMJEAKI_04399	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
OAMJEAKI_04400	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
OAMJEAKI_04401	CDS	1476	modF		COG1119	ABC transporter ATP-binding protein ModF
OAMJEAKI_04402	CDS	909				hypothetical protein
OAMJEAKI_04403	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OAMJEAKI_04404	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
OAMJEAKI_04405	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
OAMJEAKI_04406	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
OAMJEAKI_04407	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OAMJEAKI_04408	CDS	777	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
OAMJEAKI_04409	CDS	1080	hmuU		COG0609	Hemin transport system permease protein HmuU
OAMJEAKI_04410	CDS	699	citG_4	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
OAMJEAKI_04411	CDS	1299	oadB_2	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
OAMJEAKI_04412	CDS	801	oadA_2	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
OAMJEAKI_04413	CDS	522				hypothetical protein
OAMJEAKI_04414	CDS	366				hypothetical protein
OAMJEAKI_04415	CDS	1332				hypothetical protein
OAMJEAKI_04416	CDS	330				hypothetical protein
OAMJEAKI_04417	CDS	519				hypothetical protein
OAMJEAKI_04418	CDS	1242				hypothetical protein
OAMJEAKI_04419	CDS	528				hypothetical protein
OAMJEAKI_04420	CDS	444				hypothetical protein
OAMJEAKI_04421	CDS	1830				hypothetical protein
OAMJEAKI_04422	CDS	672				hypothetical protein
OAMJEAKI_04423	tRNA	77				tRNA-Pro(ggg)
OAMJEAKI_04424	CDS	1761	yejM		COG3083	Inner membrane protein YejM
OAMJEAKI_04425	CDS	228				hypothetical protein
OAMJEAKI_04426	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
OAMJEAKI_04427	CDS	621				hypothetical protein
OAMJEAKI_04428	CDS	285	rplY		COG1825	50S ribosomal protein L25
OAMJEAKI_04429	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
OAMJEAKI_04430	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OAMJEAKI_04431	CDS	1191	bcr			Bicyclomycin resistance protein
OAMJEAKI_04432	CDS	345	yejG			putative protein YejG
OAMJEAKI_04433	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
OAMJEAKI_04434	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
OAMJEAKI_04435	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
OAMJEAKI_04436	CDS	1806				hypothetical protein
OAMJEAKI_04437	CDS	1557	pdeN_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
OAMJEAKI_04438	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
OAMJEAKI_04439	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
OAMJEAKI_04440	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
OAMJEAKI_04441	CDS	573	yeiP		COG0231	Elongation factor P-like protein
OAMJEAKI_04442	CDS	255				hypothetical protein
OAMJEAKI_04443	CDS	666				hypothetical protein
OAMJEAKI_04444	CDS	1182	setB			Sugar efflux transporter B
OAMJEAKI_04445	CDS	108				hypothetical protein
OAMJEAKI_04446	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
OAMJEAKI_04447	CDS	939	lacC_2	2.7.1.144		Tagatose-6-phosphate kinase
OAMJEAKI_04448	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
OAMJEAKI_04449	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
OAMJEAKI_04450	CDS	1050				hypothetical protein
OAMJEAKI_04451	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
OAMJEAKI_04452	CDS	1470	lysP		COG0833	Lysine-specific permease
OAMJEAKI_04453	CDS	1992	cirA		COG4771	Colicin I receptor
OAMJEAKI_04454	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
OAMJEAKI_04455	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
OAMJEAKI_04456	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
OAMJEAKI_04457	CDS	390				hypothetical protein
OAMJEAKI_04458	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
OAMJEAKI_04459	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OAMJEAKI_04460	CDS	1161				hypothetical protein
OAMJEAKI_04461	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
OAMJEAKI_04462	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
OAMJEAKI_04463	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OAMJEAKI_04464	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
OAMJEAKI_04465	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
OAMJEAKI_04466	CDS	1242	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
OAMJEAKI_04467	CDS	240				hypothetical protein
